,Dtype,sample_data_1,sample_data_2,sample_data_3,sample_data_4,sample_data_5,max,min,mean,std,median,Correlation with price_doc,top_corr_1,top_corr_2,top_corr_3,top_corr_4,top_corr_5,missing_values_count,missing_values_percentage,Drop it,Importance_level,Comment
timestamp_2015-06-01,,,,,,,,,,,,,id,sub_area_Altuf'evskoe,sub_area_Nagatinskij Zaton,product_type_OwnerOccupier,sub_area_Sviblovo,0.0,0.0,0,1, 
timestamp_2015-06-02,,,,,,,,,,,,,sub_area_Krasnosel'skoe,id,sub_area_Sviblovo,sub_area_Juzhnoe Medvedkovo,sub_area_Nagatino-Sadovniki,0.0,0.0,0,1, 
timestamp_2015-06-03,,,,,,,,,,,,,id,sub_area_Teplyj Stan,ID_big_road1,railroad_station_walk_km,railroad_station_walk_min,0.0,0.0,0,1, 
timestamp_2015-06-04,,,,,,,,,,,,,id,cafe_sum_1000_max_price_avg,cafe_avg_price_1000,cafe_sum_1000_min_price_avg,sub_area_Mar'ina Roshha,0.0,0.0,0,1, 
timestamp_2015-06-05,,,,,,,,,,,,,id,sub_area_Alekseevskoe,prom_part_500,sub_area_Sokol,sub_area_Gol'janovo,0.0,0.0,0,1, 
timestamp_2015-06-06,,,,,,,,,,,,,sub_area_Sokol,id,sub_area_Poselenie Novofedorovskoe,sub_area_Mitino,sub_area_Chertanovo Central'noe,0.0,0.0,0,1, 
timestamp_2015-06-08,,,,,,,,,,,,,id,product_type_OwnerOccupier,sub_area_Poselenie Vnukovskoe,church_synagogue_km,public_transport_station_min_walk,0.0,0.0,0,1, 
timestamp_2015-06-09,,,,,,,,,,,,,id,sub_area_Butyrskoe,sub_area_Levoberezhnoe,sub_area_Cheremushki,sub_area_Nagatino-Sadovniki,0.0,0.0,0,1, 
timestamp_2015-06-10,,,,,,,,,,,,,id,sub_area_Poselenie Novofedorovskoe,public_transport_station_min_walk,public_transport_station_km,sub_area_Presnenskoe,0.0,0.0,0,1, 
timestamp_2015-06-11,,,,,,,,,,,,,sub_area_Begovoe,id,sub_area_Caricyno,sub_area_Kosino-Uhtomskoe,sub_area_Vyhino-Zhulebino,0.0,0.0,0,1, 
timestamp_2015-06-13,,,,,,,,,,,,,sub_area_Nagatinskij Zaton,sub_area_Marfino,id,sub_area_Orehovo-Borisovo Severnoe,sub_area_Solncevo,0.0,0.0,0,1, 
timestamp_2015-06-15,,,,,,,,,,,,,id,sub_area_Jakimanka,sub_area_Jaroslavskoe,sub_area_Sviblovo,mosque_count_500,0.0,0.0,0,1, 
timestamp_2015-06-16,,,,,,,,,,,,,id,sub_area_Butyrskoe,sub_area_Ajeroport,office_sqm_500,sub_area_Troickij okrug,0.0,0.0,0,1, 
timestamp_2015-06-17,,,,,,,,,,,,,id,sub_area_Poselenie Vnukovskoe,ecology_no data,railroad_station_walk_km,railroad_station_walk_min,0.0,0.0,0,1, 
timestamp_2015-06-18,,,,,,,,,,,,,sub_area_Filevskij Park,sub_area_Poselenie Novofedorovskoe,id,church_synagogue_km,public_transport_station_min_walk,0.0,0.0,0,1, 
timestamp_2015-06-19,,,,,,,,,,,,,id,sub_area_Rostokino,sub_area_Nagatinskij Zaton,sub_area_Poselenie Vnukovskoe,sub_area_Lefortovo,0.0,0.0,0,1, 
timestamp_2015-06-20,,,,,,,,,,,,,id,sub_area_Jakimanka,sub_area_Nagatinskij Zaton,sub_area_Alekseevskoe,sub_area_Krylatskoe,0.0,0.0,0,1, 
timestamp_2015-06-22,,,,,,,,,,,,,sub_area_Rostokino,id,sub_area_Alekseevskoe,sub_area_Vojkovskoe,sub_area_Pechatniki,0.0,0.0,0,1, 
timestamp_2015-06-23,,,,,,,,,,,,,id,max_floor,sub_area_Sviblovo,sub_area_Novo-Peredelkino,build_count_mix,0.0,0.0,0,1, 
timestamp_2015-06-24,,,,,,,,,,,,,id,build_count_1921-1945,build_count_slag,build_count_wood,raion_build_count_with_material_info,0.0,0.0,0,1, 
timestamp_2015-06-25,,,,,,,,,,,,,id,sub_area_Begovoe,sub_area_Nizhegorodskoe,sub_area_Nagatinskij Zaton,sub_area_Solncevo,0.0,0.0,0,1, 
timestamp_2015-06-26,,,,,,,,,,,,,id,sub_area_Ostankinskoe,sub_area_Nagatinskij Zaton,sub_area_Donskoe,culture_objects_top_25_yes,0.0,0.0,0,1, 
timestamp_2015-06-27,,,,,,,,,,,,,sub_area_Filevskij Park,id,sub_area_Basmannoe,sub_area_Solncevo,product_type_OwnerOccupier,0.0,0.0,0,1, 
timestamp_2015-06-29,,,,,,,,,,,,,id,sub_area_Jaroslavskoe,sub_area_Poselenie Novofedorovskoe,church_synagogue_km,green_part_2000,0.0,0.0,0,1, 
timestamp_2015-06-30,,,,,,,,,,,,,sub_area_Obruchevskoe,id,sub_area_Sviblovo,sub_area_Filevskij Park,sub_area_Tverskoe,0.0,0.0,0,1, 
product_type_Investment,,,,,,,,,,,,,state,ekder_female,ekder_all,ekder_male,raion_popul,0.0,0.0,0,1, 
product_type_OwnerOccupier,,,,,,,,,,,,,ecology_no data,workplaces_km,university_km,zd_vokzaly_avto_km,detention_facility_km,0.0,0.0,0,1, 
sub_area_Ajeroport,,,,,,,,,,,,,16_29_male,female_f,full_all,male_f,16_29_all,0.0,0.0,0,1, 
sub_area_Akademicheskoe,,,,,,,,,,,,,nuclear_reactor_raion_yes,male_f,16_29_male,16_29_all,full_all,0.0,0.0,0,1, 
sub_area_Alekseevskoe,,,,,,,,,,,,,male_f,full_all,16_29_male,female_f,16_29_all,0.0,0.0,0,1, 
sub_area_Altuf'evskoe,,,,,,,,,,,,,ecology_good,water_treatment_km,prom_part_5000,mosque_count_3000,indust_part,0.0,0.0,0,1, 
sub_area_Arbat,,,,,,,,,,,,,cafe_count_1000_price_high,cafe_count_500_price_4000,cafe_count_1500_price_high,cafe_count_500_price_high,cafe_count_500_price_1000,0.0,0.0,0,1, 
sub_area_Babushkinskoe,,,,,,,,,,,,,detention_facility_raion_yes,trc_sqm_5000,ecology_good,water_treatment_km,ID_railroad_terminal,0.0,0.0,0,1, 
sub_area_Basmannoe,,,,,,,,,,,,,build_count_before_1920,railroad_terminal_raion_yes,build_count_brick,university_top_20_raion,office_raion,0.0,0.0,0,1, 
sub_area_Begovoe,,,,,,,,,,,,,office_sqm_500,cafe_count_5000_price_high,office_sqm_1500,cafe_count_5000_price_4000,cafe_count_3000_price_high,0.0,0.0,0,1, 
sub_area_Beskudnikovskoe,,,,,,,,,,,,,prom_part_3000,ID_railroad_terminal,prom_part_2000,prom_part_5000,ecology_poor,0.0,0.0,0,1, 
sub_area_Bibirevo,,,,,,,,,,,,,shopping_centers_raion,build_count_1971-1995,trc_sqm_3000,trc_sqm_2000,trc_sqm_5000,0.0,0.0,0,1, 
sub_area_Birjulevo Vostochnoe,,,,,,,,,,,,,16_29_female,female_f,16_29_all,full_all,male_f,0.0,0.0,0,1, 
sub_area_Birjulevo Zapadnoe,,,,,,,,,,,,,thermal_power_plant_raion_yes,incineration_raion_yes,indust_part,ecology_satisfactory,prom_part_2000,0.0,0.0,0,1, 
sub_area_Bogorodskoe,,,,,,,,,,,,,female_f,16_29_female,16_29_all,full_all,16_29_male,0.0,0.0,0,1, 
sub_area_Brateevo,,,,,,,,,,,,,big_market_raion_yes,ecology_excellent,market_count_3000,industrial_km,radiation_raion_yes,0.0,0.0,0,1, 
sub_area_Butyrskoe,,,,,,,,,,,,,railroad_terminal_raion_yes,indust_part,ID_railroad_terminal,ecology_poor,mosque_count_5000,0.0,0.0,0,1, 
sub_area_Caricyno,,,,,,,,,,,,,build_count_block,prom_part_5000,ecology_poor,prom_part_3000,ID_bus_terminal,0.0,0.0,0,1, 
sub_area_Cheremushki,,,,,,,,,,,,,ecology_satisfactory,mosque_count_5000,build_count_block,cemetery_km,build_year,0.0,0.0,0,1, 
sub_area_Chertanovo Central'noe,,,,,,,,,,,,,trc_sqm_1500,trc_sqm_2000,ecology_poor,indust_part,trc_sqm_1000,0.0,0.0,0,1, 
sub_area_Chertanovo Juzhnoe,,,,,,,,,,,,,build_count_1971-1995,prom_part_3000,ecology_poor,prom_part_2000,healthcare_centers_raion,0.0,0.0,0,1, 
sub_area_Chertanovo Severnoe,,,,,,,,,,,,,mosque_count_3000,ecology_poor,mosque_count_2000,shopping_centers_raion,prom_part_5000,0.0,0.0,0,1, 
sub_area_Danilovskoe,,,,,,,,,,,,,thermal_power_plant_raion_yes,ecology_excellent,big_church_count_5000,office_sqm_1500,office_sqm_2000,0.0,0.0,0,1, 
sub_area_Dmitrovskoe,,,,,,,,,,,,,nuclear_reactor_raion_yes,thermal_power_plant_raion_yes,indust_part,prom_part_2000,prom_part_1500,0.0,0.0,0,1, 
sub_area_Donskoe,,,,,,,,,,,,,culture_objects_top_25_yes,hospital_beds_raion,ecology_excellent,office_sqm_5000,big_road1_1line_yes,0.0,0.0,0,1, 
sub_area_Dorogomilovo,,,,,,,,,,,,,office_sqm_1500,office_sqm_2000,railroad_terminal_raion_yes,office_sqm_1000,thermal_power_plant_raion_yes,0.0,0.0,0,1, 
sub_area_Filevskij Park,,,,,,,,,,,,,ecology_satisfactory,sport_objects_raion,cafe_sum_5000_max_price_avg,cafe_avg_price_5000,cafe_sum_5000_min_price_avg,0.0,0.0,0,1, 
sub_area_Fili Davydkovo,,,,,,,,,,,,,school_education_centers_top_20_raion,ecology_satisfactory,cafe_sum_2000_max_price_avg,cafe_avg_price_2000,mosque_count_3000,0.0,0.0,0,1, 
sub_area_Gagarinskoe,,,,,,,,,,,,,school_education_centers_top_20_raion,ID_bus_terminal,radiation_raion_yes,price_doc,mosque_count_5000,0.0,0.0,0,1, 
sub_area_Gol'janovo,,,,,,,,,,,,,ecology_good,ekder_female,ekder_all,ekder_male,radiation_raion_yes,0.0,0.0,0,1, 
sub_area_Golovinskoe,,,,,,,,,,,,,nuclear_reactor_raion_yes,indust_part,ID_railroad_terminal,ecology_poor,water_treatment_km,0.0,0.0,0,1, 
sub_area_Hamovniki,,,,,,,,,,,,,hospital_beds_raion,culture_objects_top_25_yes,build_count_brick,leisure_count_500,cafe_count_5000_price_high,0.0,0.0,0,1, 
sub_area_Horoshevo-Mnevniki,,,,,,,,,,,,,build_count_foam,thermal_power_plant_raion_yes,build_count_frame,build_count_block,detention_facility_raion_yes,0.0,0.0,0,1, 
sub_area_Horoshevskoe,,,,,,,,,,,,,office_sqm_5000,trc_sqm_2000,cafe_count_5000_price_high,trc_sqm_1500,trc_sqm_1000,0.0,0.0,0,1, 
sub_area_Hovrino,,,,,,,,,,,,,ID_railroad_terminal,prom_part_5000,water_treatment_km,ecology_poor,sport_count_500,0.0,0.0,0,1, 
sub_area_Ivanovskoe,,,,,,,,,,,,,school_education_centers_top_20_raion,build_count_1971-1995,ID_railroad_station_avto,green_zone_part,radiation_raion_yes,0.0,0.0,0,1, 
sub_area_Izmajlovo,,,,,,,,,,,,,healthcare_centers_raion,build_count_1946-1970,green_zone_part,build_count_brick,sport_objects_raion,0.0,0.0,0,1, 
sub_area_Jakimanka,,,,,,,,,,,,,cafe_count_5000_price_4000,big_church_count_5000,cafe_count_5000_na_price,cafe_count_5000_price_1500,cafe_count_5000_price_2500,0.0,0.0,0,1, 
sub_area_Jaroslavskoe,,,,,,,,,,,,,university_top_20_raion,ecology_good,water_treatment_km,ID_railroad_terminal,market_shop_km,0.0,0.0,0,1, 
sub_area_Jasenevo,,,,,,,,,,,,,green_zone_part,railroad_station_walk_km,railroad_station_walk_min,green_part_3000,ekder_male,0.0,0.0,0,1, 
sub_area_Juzhnoe Butovo,,,,,,,,,,,,,build_count_after_1995,build_count_slag,build_count_monolith,raion_build_count_with_material_info,raion_build_count_with_builddate_info,0.0,0.0,0,1, 
sub_area_Juzhnoe Medvedkovo,,,,,,,,,,,,,detention_facility_raion_yes,school_education_centers_top_20_raion,trc_sqm_5000,ecology_good,water_treatment_km,0.0,0.0,0,1, 
sub_area_Juzhnoe Tushino,,,,,,,,,,,,,church_synagogue_km,big_market_km,ecology_satisfactory,water_treatment_km,timestamp_2013-06-12,0.0,0.0,0,1, 
sub_area_Juzhnoportovoe,,,,,,,,,,,,,big_market_raion_yes,prom_part_3000,ecology_excellent,prom_part_5000,ID_railroad_station_avto,0.0,0.0,0,1, 
sub_area_Kapotnja,,,,,,,,,,,,,oil_chemistry_raion_yes,big_market_raion_yes,ecology_excellent,indust_part,timestamp_2012-08-11,0.0,0.0,0,1, 
sub_area_Kon'kovo,,,,,,,,,,,,,ecology_satisfactory,railroad_km,build_count_panel,ekder_male,work_male,0.0,0.0,0,1, 
sub_area_Koptevo,,,,,,,,,,,,,healthcare_centers_raion,ecology_poor,ID_railroad_terminal,water_treatment_km,build_count_1946-1970,0.0,0.0,0,1, 
sub_area_Kosino-Uhtomskoe,,,,,,,,,,,,,build_count_wood,build_count_1921-1945,build_count_mix,build_count_before_1920,build_count_slag,0.0,0.0,0,1, 
sub_area_Kotlovka,,,,,,,,,,,,,mosque_count_5000,ecology_poor,trc_sqm_5000,build_count_block,market_count_5000,0.0,0.0,0,1, 
sub_area_Krasnosel'skoe,,,,,,,,,,,,,railroad_terminal_raion_yes,church_count_5000,cafe_count_5000_price_500,cafe_count_5000_price_1000,office_count_5000,0.0,0.0,0,1, 
sub_area_Krjukovo,,,,,,,,,,,,,mosque_km,big_market_km,park_km,metro_min_avto,power_transmission_line_km,0.0,0.0,0,1, 
sub_area_Krylatskoe,,,,,,,,,,,,,detention_facility_raion_yes,industrial_km,ecology_good,ID_big_road1,water_treatment_km,0.0,0.0,0,1, 
sub_area_Kuncevo,,,,,,,,,,,,,build_count_1946-1970,hospital_beds_raion,ecology_satisfactory,build_count_foam,area_m,0.0,0.0,0,1, 
sub_area_Kurkino,,,,,,,,,,,,,build_count_monolith,male_f,16_29_male,build_count_after_1995,full_all,0.0,0.0,0,1, 
sub_area_Kuz'minki,,,,,,,,,,,,,school_education_centers_top_20_raion,build_count_panel,build_count_block,build_count_1946-1970,market_count_3000,0.0,0.0,0,1, 
sub_area_Lefortovo,,,,,,,,,,,,,detention_facility_raion_yes,healthcare_centers_raion,trc_count_5000,big_church_count_5000,university_top_20_raion,0.0,0.0,0,1, 
sub_area_Levoberezhnoe,,,,,,,,,,,,,ecology_satisfactory,radiation_raion_yes,water_treatment_km,ID_railroad_terminal,prom_part_5000,0.0,0.0,0,1, 
sub_area_Lianozovo,,,,,,,,,,,,,build_count_frame,bus_terminal_avto_km,ecology_poor,water_treatment_km,ID_railroad_terminal,0.0,0.0,0,1, 
sub_area_Ljublino,,,,,,,,,,,,,big_market_raion_yes,detention_facility_raion_yes,school_education_centers_raion,ecology_excellent,preschool_education_centers_raion,0.0,0.0,0,1, 
sub_area_Lomonosovskoe,,,,,,,,,,,,,ecology_satisfactory,school_education_centers_top_20_raion,cafe_count_1000_price_high,mosque_count_2000,mosque_count_3000,0.0,0.0,0,1, 
sub_area_Losinoostrovskoe,,,,,,,,,,,,,trc_sqm_3000,trc_sqm_5000,ecology_good,water_treatment_km,ID_railroad_terminal,0.0,0.0,0,1, 
sub_area_Mar'ina Roshha,,,,,,,,,,,,,railroad_terminal_raion_yes,cafe_count_5000_price_high,cafe_count_5000_price_500,cafe_count_5000_price_2500,cafe_count_5000_price_1000,0.0,0.0,0,1, 
sub_area_Mar'ino,,,,,,,,,,,,,additional_education_raion,0_6_male,children_preschool,0_6_all,0_6_female,0.0,0.0,0,1, 
sub_area_Marfino,,,,,,,,,,,,,ecology_poor,ID_railroad_terminal,prom_part_5000,water_treatment_km,market_count_5000,0.0,0.0,0,1, 
sub_area_Matushkino,,,,,,,,,,,,,metro_min_avto,mosque_km,metro_km_avto,metro_min_walk,metro_km_walk,0.0,0.0,0,1, 
sub_area_Meshhanskoe,,,,,,,,,,,,,mosque_count_1500,cafe_count_1000_price_high,office_count_500,cafe_count_5000_price_500,leisure_count_5000,0.0,0.0,0,1, 
sub_area_Metrogorodok,,,,,,,,,,,,,thermal_power_plant_raion_yes,green_zone_part,prom_part_1500,prom_part_2000,prom_part_1000,0.0,0.0,0,1, 
sub_area_Mitino,,,,,,,,,,,,,school_quota,build_count_monolith,7_14_male,0_6_female,0_17_male,0.0,0.0,0,1, 
sub_area_Molzhaninovskoe,,,,,,,,,,,,,timestamp_2015-03-18,timestamp_2014-10-20,timestamp_2014-03-05,build_count_wood,build_count_slag,0.0,0.0,0,1, 
sub_area_Moskvorech'e-Saburovo,,,,,,,,,,,,,nuclear_reactor_raion_yes,ecology_excellent,hospital_beds_raion,university_top_20_raion,market_count_5000,0.0,0.0,0,1, 
sub_area_Mozhajskoe,,,,,,,,,,,,,radiation_raion_yes,7_14_female,7_14_all,children_school,7_14_male,0.0,0.0,0,1, 
sub_area_Nagatino-Sadovniki,,,,,,,,,,,,,hospital_beds_raion,prom_part_1500,prom_part_1000,prom_part_5000,prom_part_2000,0.0,0.0,0,1, 
sub_area_Nagatinskij Zaton,,,,,,,,,,,,,culture_objects_top_25_yes,prom_part_5000,ecology_excellent,prom_part_3000,cemetery_km,0.0,0.0,0,1, 
sub_area_Nagornoe,,,,,,,,,,,,,school_education_centers_top_20_raion,market_count_3000,prom_part_500,market_count_2000,mosque_count_3000,0.0,0.0,0,1, 
sub_area_Nekrasovka,,,,,,,,,,,,,incineration_raion_yes,ID_bus_terminal,ecology_good,cemetery_km,catering_km,0.0,0.0,0,1, 
sub_area_Nizhegorodskoe,,,,,,,,,,,,,thermal_power_plant_raion_yes,prom_part_2000,prom_part_3000,prom_part_1500,indust_part,0.0,0.0,0,1, 
sub_area_Novo-Peredelkino,,,,,,,,,,,,,build_count_frame,build_count_mix,build_count_wood,build_count_1921-1945,ecology_good,0.0,0.0,0,1, 
sub_area_Novogireevo,,,,,,,,,,,,,leisure_count_500,ecology_poor,build_count_block,radiation_raion_yes,market_count_5000,0.0,0.0,0,1, 
sub_area_Novokosino,,,,,,,,,,,,,ecology_good,market_count_500,market_count_1000,cafe_sum_1000_min_price_avg,cafe_avg_price_1000,0.0,0.0,0,1, 
sub_area_Obruchevskoe,,,,,,,,,,,,,mosque_count_1000,mosque_count_1500,mosque_count_500,mosque_count_2000,hospital_beds_raion,0.0,0.0,0,1, 
sub_area_Ochakovo-Matveevskoe,,,,,,,,,,,,,thermal_power_plant_raion_yes,ecology_satisfactory,indust_part,mosque_count_5000,work_male,0.0,0.0,0,1, 
sub_area_Orehovo-Borisovo Juzhnoe,,,,,,,,,,,,,big_market_raion_yes,school_education_centers_top_20_raion,build_count_1971-1995,trc_sqm_2000,trc_sqm_3000,0.0,0.0,0,1, 
sub_area_Orehovo-Borisovo Severnoe,,,,,,,,,,,,,market_count_2000,market_count_1500,market_count_3000,ekder_male,ID_big_road2,0.0,0.0,0,1, 
sub_area_Ostankinskoe,,,,,,,,,,,,,culture_objects_top_25_yes,culture_objects_top_25_raion,ecology_poor,ID_railroad_station_walk,ID_metro,0.0,0.0,0,1, 
sub_area_Otradnoe,,,,,,,,,,,,,incineration_raion_yes,build_count_1971-1995,mosque_count_2000,mosque_count_1500,mosque_count_3000,0.0,0.0,0,1, 
sub_area_Pechatniki,,,,,,,,,,,,,detention_facility_raion_yes,indust_part,ecology_excellent,prom_part_5000,market_count_5000,0.0,0.0,0,1, 
sub_area_Perovo,,,,,,,,,,,,,oil_chemistry_raion_yes,thermal_power_plant_raion_yes,build_count_1946-1970,market_count_1500,market_count_1000,0.0,0.0,0,1, 
sub_area_Pokrovskoe Streshnevo,,,,,,,,,,,,,build_count_monolith,hospital_beds_raion,healthcare_centers_raion,market_count_500,big_market_km,0.0,0.0,0,1, 
sub_area_Poselenie Desjonovskoe,,,,,,,,,,,,,railroad_station_avto_km,railroad_station_walk_min,railroad_station_walk_km,railroad_km,railroad_station_avto_min,0.0,0.0,0,1, 
sub_area_Poselenie Filimonkovskoe,,,,,,,,,,,,,railroad_station_avto_min,metro_min_avto,market_shop_km,railroad_station_walk_min,railroad_station_walk_km,0.0,0.0,0,1, 
sub_area_Poselenie Kievskij,,,,,,,,,,,,,catering_km,kindergarten_km,public_transport_station_min_walk,public_transport_station_km,timestamp_2014-01-31,0.0,0.0,0,1, 
sub_area_Poselenie Klenovskoe,,,,,,,,,,,,,timestamp_2013-09-30,catering_km,public_healthcare_km,fitness_km,metro_km_avto,0.0,0.0,0,1, 
sub_area_Poselenie Kokoshkino,,,,,,,,,,,,,catering_km,fitness_km,swim_pool_km,bus_terminal_avto_km,university_km,0.0,0.0,0,1, 
sub_area_Poselenie Krasnopahorskoe,,,,,,,,,,,,,office_km,railroad_km,swim_pool_km,public_healthcare_km,big_church_km,0.0,0.0,0,1, 
sub_area_Poselenie Marushkinskoe,,,,,,,,,,,,,timestamp_2012-08-31,catering_km,fitness_km,timestamp_2013-12-05,timestamp_2014-12-10,0.0,0.0,0,1, 
sub_area_Poselenie Mihajlovo-Jarcevskoe,,,,,,,,,,,,,timestamp_2014-05-19,shopping_centers_km,public_healthcare_km,preschool_km,school_km,0.0,0.0,0,1, 
sub_area_Poselenie Moskovskij,,,,,,,,,,,,,ID_metro,green_part_3000,green_part_5000,ecology_no data,green_part_2000,0.0,0.0,0,1, 
sub_area_Poselenie Mosrentgen,,,,,,,,,,,,,big_market_raion_yes,railroad_station_walk_km,railroad_station_walk_min,timestamp_2012-07-13,indust_part,0.0,0.0,0,1, 
sub_area_Poselenie Novofedorovskoe,,,,,,,,,,,,,public_transport_station_min_walk,public_transport_station_km,kindergarten_km,church_synagogue_km,hospice_morgue_km,0.0,0.0,0,1, 
sub_area_Poselenie Pervomajskoe,,,,,,,,,,,,,catering_km,area_m,swim_pool_km,metro_min_walk,metro_km_walk,0.0,0.0,0,1, 
sub_area_Poselenie Rjazanovskoe,,,,,,,,,,,,,university_km,theater_km,ID_railroad_station_walk,catering_km,timestamp_2015-05-05,0.0,0.0,0,1, 
sub_area_Poselenie Rogovskoe,,,,,,,,,,,,,public_healthcare_km,fitness_km,preschool_km,school_km,additional_education_km,0.0,0.0,0,1, 
sub_area_Poselenie Shhapovskoe,,,,,,,,,,,,,timestamp_2012-09-12,timestamp_2014-08-25,catering_km,public_healthcare_km,office_km,0.0,0.0,0,1, 
sub_area_Poselenie Shherbinka,,,,,,,,,,,,,university_km,theater_km,ice_rink_km,ecology_no data,stadium_km,0.0,0.0,0,1, 
sub_area_Poselenie Sosenskoe,,,,,,,,,,,,,big_market_raion_yes,cafe_sum_3000_max_price_avg,cafe_avg_price_3000,cafe_sum_3000_min_price_avg,area_m,0.0,0.0,0,1, 
sub_area_Poselenie Vnukovskoe,,,,,,,,,,,,,cafe_sum_500_max_price_avg,cafe_avg_price_500,cafe_sum_500_min_price_avg,ecology_no data,green_zone_part,0.0,0.0,0,1, 
sub_area_Poselenie Voronovskoe,,,,,,,,,,,,,fitness_km,public_healthcare_km,big_church_km,preschool_km,school_km,0.0,0.0,0,1, 
sub_area_Poselenie Voskresenskoe,,,,,,,,,,,,,water_1line_yes,big_road1_km,ecology_no data,university_km,ice_rink_km,0.0,0.0,0,1, 
sub_area_Preobrazhenskoe,,,,,,,,,,,,,school_education_centers_top_20_raion,hospital_beds_raion,sport_count_3000,ecology_poor,sport_count_2000,0.0,0.0,0,1, 
sub_area_Presnenskoe,,,,,,,,,,,,,build_count_brick,office_sqm_2000,cafe_count_3000_price_high,cafe_count_1000_price_high,office_sqm_1500,0.0,0.0,0,1, 
sub_area_Prospekt Vernadskogo,,,,,,,,,,,,,ecology_satisfactory,mosque_count_1500,build_count_monolith,university_top_20_raion,industrial_km,0.0,0.0,0,1, 
sub_area_Ramenki,,,,,,,,,,,,,culture_objects_top_25_yes,healthcare_centers_raion,ecology_satisfactory,mosque_count_5000,university_top_20_raion,0.0,0.0,0,1, 
sub_area_Rjazanskij,,,,,,,,,,,,,market_count_5000,indust_part,water_km,ecology_poor,market_count_3000,0.0,0.0,0,1, 
sub_area_Rostokino,,,,,,,,,,,,,leisure_count_500,university_top_20_raion,ecology_poor,ID_railroad_terminal,healthcare_centers_raion,0.0,0.0,0,1, 
sub_area_Savelki,,,,,,,,,,,,,metro_min_avto,metro_min_walk,metro_km_walk,metro_km_avto,mosque_km,0.0,0.0,0,1, 
sub_area_Savelovskoe,,,,,,,,,,,,,water_km,cafe_count_5000_price_high,office_sqm_2000,office_sqm_1500,office_sqm_3000,0.0,0.0,0,1, 
sub_area_Severnoe,,,,,,,,,,,,,ecology_satisfactory,ID_railroad_terminal,build_count_brick,build_count_after_1995,timestamp_2012-04-16,0.0,0.0,0,1, 
sub_area_Severnoe Butovo,,,,,,,,,,,,,green_zone_part,green_part_2000,ecology_good,green_part_1500,green_part_3000,0.0,0.0,0,1, 
sub_area_Severnoe Izmajlovo,,,,,,,,,,,,,build_count_block,ecology_good,market_count_2000,market_count_1500,build_count_1946-1970,0.0,0.0,0,1, 
sub_area_Severnoe Medvedkovo,,,,,,,,,,,,,trc_sqm_3000,trc_sqm_2000,trc_sqm_5000,water_treatment_km,ecology_good,0.0,0.0,0,1, 
sub_area_Severnoe Tushino,,,,,,,,,,,,,ecology_satisfactory,ekder_male,build_count_panel,7_14_male,ekder_all,0.0,0.0,0,1, 
sub_area_Shhukino,,,,,,,,,,,,,nuclear_reactor_raion_yes,hospital_beds_raion,build_count_brick,build_count_1946-1970,big_market_km,0.0,0.0,0,1, 
sub_area_Silino,,,,,,,,,,,,,mosque_km,park_km,metro_min_avto,big_market_km,power_transmission_line_km,0.0,0.0,0,1, 
sub_area_Sokol,,,,,,,,,,,,,additional_education_raion,market_count_3000,market_count_5000,ecology_poor,trc_sqm_3000,0.0,0.0,0,1, 
sub_area_Sokol'niki,,,,,,,,,,,,,hospital_beds_raion,detention_facility_raion_yes,timestamp_2011-09-08,sport_count_1500,sport_count_2000,0.0,0.0,0,1, 
sub_area_Sokolinaja Gora,,,,,,,,,,,,,healthcare_centers_raion,hospital_beds_raion,university_top_20_raion,indust_part,sport_count_5000,0.0,0.0,0,1, 
sub_area_Solncevo,,,,,,,,,,,,,build_count_frame,build_count_mix,build_count_1921-1945,build_count_wood,indust_part,0.0,0.0,0,1, 
sub_area_Staroe Krjukovo,,,,,,,,,,,,,mosque_km,big_market_km,park_km,metro_min_avto,power_transmission_line_km,0.0,0.0,0,1, 
sub_area_Strogino,,,,,,,,,,,,,detention_facility_raion_yes,cafe_sum_1500_max_price_avg,cafe_avg_price_1500,cafe_sum_1000_max_price_avg,cafe_avg_price_1000,0.0,0.0,0,1, 
sub_area_Sviblovo,,,,,,,,,,,,,trc_sqm_2000,trc_sqm_1500,ID_railroad_terminal,ID_railroad_station_walk,water_treatment_km,0.0,0.0,0,1, 
sub_area_Taganskoe,,,,,,,,,,,,,culture_objects_top_25_yes,big_church_count_5000,church_count_5000,shopping_centers_raion,trc_count_2000,0.0,0.0,0,1, 
sub_area_Tekstil'shhiki,,,,,,,,,,,,,market_count_1500,market_count_2000,prom_part_5000,market_count_5000,market_count_1000,0.0,0.0,0,1, 
sub_area_Teplyj Stan,,,,,,,,,,,,,big_market_raion_yes,build_count_1971-1995,railroad_km,ekder_male,ID_railroad_station_avto,0.0,0.0,0,1, 
sub_area_Timirjazevskoe,,,,,,,,,,,,,ID_railroad_terminal,ecology_poor,radiation_raion_yes,big_road1_1line_yes,ID_railroad_station_walk,0.0,0.0,0,1, 
sub_area_Troickij okrug,,,,,,,,,,,,,railroad_km,shopping_centers_km,office_km,big_church_km,railroad_station_walk_km,0.0,0.0,0,1, 
sub_area_Troparevo-Nikulino,,,,,,,,,,,,,school_education_centers_top_20_raion,university_top_20_raion,industrial_km,radiation_raion_yes,preschool_education_centers_raion,0.0,0.0,0,1, 
